profile,skills
data_scientist,"spark, kafka, flink, mongodb, bigquery, snowflake, docker, kubernetes, airflow, mlflow"
ml_engineer,"pytorch, gpt, python"
data_scientist,"python, java, spark, hadoop, sql"
data_scientist,"excel, tableau, sql, power_bi, java, python"
ml_engineer,"python, spark, hadoop, sql, linux"
ml_engineer,"kubernetes, kubeflow, mlflow, java, scala, python, spark, hadoop, docker, ci_cd"
data_scientist,"python, r, tensorflow, pytorch, hadoop, spark, statistics"
data_scientist,"snowflake, dbt, databricks, sql, python, scala"
ml_engineer,"python, pytorch, tensorflow"
data_scientist,"python, scikit-learn, tensorflow, pytorch, spacy, nltk"
data_scientist,"go, react, typescript, ci_cd"
ml_engineer,"java, python, spark, airflow, transformers, gpt"
data_engineer,"ci_cd, aws, azure, snowflake, databricks, sql, python, spark, go, bash, terraform, airflow, lambda, glue, seaborn"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, ci_cd, aws"
ai_researcher,"python, pytorch, tensorflow"
data_scientist,"python, hadoop, spark, aws, azure, java"
data_scientist,"python, sql, ci_cd"
data_engineer,"power_bi, sql, tableau"
data_scientist,"javascript, python, sql, snowflake, databricks, sagemaker, aws, azure, gcp, tableau, power_bi"
ml_engineer,"xgboost, pytorch, tensorflow, python, sql, statistics"
data_analyst,"spark, pandas, numpy, tableau, aws, gpt, ci_cd, python"
ml_engineer,"azure, python, ci_cd"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes"
data_scientist,"javascript, rust, go, kafka"
data_engineer,"aws, python, glue, sql, airflow"
data_scientist,"statistics, python, r, sql"
data_scientist,"sql, python, r, spark, azure_ml, power_bi, glue"
data_scientist,"sql, python, tableau"
data_engineer,"r, power_bi, sql"
data_scientist,"python, pytorch, spark, r, scala, sql, aws, ci_cd"
data_engineer,"sql, python, java, scala, nodejs, hadoop, spark"
data_analyst,"tableau, r, excel"
data_scientist,"statistics, power_bi, excel, sql, python"
data_scientist,"python, numpy, pandas, matplotlib, seaborn, scikit-learn, keras, tensorflow, pytorch"
data_scientist,"azure, aws, python, r, sql"
data_engineer,"python, java, scala, spark, hadoop"
data_scientist,"python, r, sql, pytorch, tensorflow, gpt, langchain, aws, gcp, azure, hadoop, spark, kafka"
data_scientist,"python, r, sql"
data_engineer,"aws, gcp, azure, glue, lambda, python, java, scala, kafka"
data_engineer,"python, sql, spark, kafka, snowflake, bigquery, aws"
ml_engineer,"python, java, aws, gcp"
data_analyst,"sql, tableau, python, aws"
data_analyst,"power_bi, sql, excel, azure"
data_analyst,"excel, power_bi, sql, python"
data_analyst,"excel, python, r"
data_analyst,"sql, python, tableau, r"
data_scientist,"time_series, sql, r, tableau"
data_analyst,"power_bi, excel, statistics"
data_scientist,"kubernetes, airflow, sql, redis, elasticsearch, aws, gcp, azure, python, java"
data_engineer,"python, bigquery, postgresql, gcp, docker, aws, azure, sql, git"
data_analyst,"sql, r, python, tableau, power_bi"
data_analyst,"sql, tableau, excel, power_bi"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes"
data_analyst,"sql, python, r, aws, time_series, hadoop, git, tableau, power_bi"
data_analyst,"sql, r, python, tableau, power_bi"
data_engineer,"java, python, spark, scala, go, r, gcp, sql"
data_analyst,"excel, power_bi, sql, jupyter, git, tableau, python, r, statistics, time_series"
data_engineer,"python, sql, airflow, spark"
data_engineer,"snowflake, python, aws, sql, glue, airflow, dbt"
data_engineer,"java, scala, python, bash, sql, hadoop, kafka, spark"
data_engineer,"sql, power_bi, git, ci_cd, databricks"
data_engineer,"power_bi, airflow, prefect, dbt, spark, pandas, ci_cd, git"
data_engineer,"postgresql, sql, linux, redis, git, github"
data_engineer,"sql, aws, azure, javascript, jax, bash, linux"
data_engineer,"sql, azure, python"
data_engineer,"postgresql, snowflake, python, hadoop, spark, aws, azure, redis, elasticsearch, sql, java"
data_analyst,"dataflow, snowflake, sql, tableau"
data_analyst,"python, r, sql, dataflow, dbt"
data_engineer,"sql, snowflake, dbt, r"
data_engineer,"sql, python, docker, postgresql, snowflake, airflow, statistics"
data_engineer,"sql, hadoop, spark, postgresql, python, bash, airflow"
data_engineer,"bash, python, r, go, java, javascript"
data_engineer,"postgresql, terraform, python, aws"
data_engineer,"sql, python, django, flask, java, gitlab, ci_cd, docker, kubernetes, power_bi, tableau"
data_engineer,"bash, snowflake, aws, azure"
data_engineer,"sql, postgresql, aws"
data_engineer,"sql, aws, azure"
data_engineer,"snowflake, aws, dbt, sql, python"
data_engineer,"postgresql, redis, kafka"
data_engineer,"java, scala, python, aws, azure, gcp, hadoop, mongodb, snowflake, linux"
data_engineer,"sql, snowflake, mongodb"
data_engineer,"python, scala, aws, terraform, kafka, airflow, ci_cd"
data_scientist,"databricks, sql, spark, python, scala, ci_cd, dbt"
data_engineer,"aws, terraform, python, rust, sql, postgresql, prefect, dbt"
data_engineer,"sql, hadoop, spark, kafka, python, scala, tableau, git, java"
data_engineer,"java, scala, hadoop, spark, gcp, linux, sql"
data_engineer,"spark, sql, terraform, python, java, tableau, power_bi"
data_engineer,"python, ci_cd, linux, docker, aws, kafka, git"
data_engineer,"postgresql, aws, sql, python, bash"
data_engineer,"hadoop, azure, sql"
data_engineer,"spark, python, sql, databricks, power_bi"
data_engineer,"sql, aws, azure"
data_engineer,"sql, python, linux, aws, azure"
data_engineer,"java, kafka, kubernetes"
data_engineer,"aws, postgresql, sql, bash, python, r, go, java, javascript"
data_scientist,"kafka, elasticsearch, mongodb, sql, redis, postgresql, docker, kubernetes, ci_cd, terraform, linux, go, bash, python"
data_engineer,"react, go, python, gcp, sql"
data_scientist,"dbt, glue, python, lambda, snowflake, aws, sql"
data_engineer,"sql, python, linux, bash"
data_engineer,"sql, python, dbt, airflow, snowflake, databricks, spark, statistics"
data_engineer,"python, java, spark, airflow, ci_cd"
data_engineer,"sql, spark, tableau, power_bi"
data_engineer,"ci_cd, python, databricks, sql, power_bi, terraform"
data_engineer,"databricks, aws, azure, git, ci_cd, hadoop, spark, python, scala, java, sql"
data_engineer,"python, glue, snowflake, sql"
data_engineer,"spark, python, sql, typescript, javascript, hadoop"
data_engineer,"sql, python, aws, snowflake, kafka"
data_engineer,"python, sql, databricks, spark, azure, aws"
data_engineer,"aws, ci_cd, gitlab, gcp, linux, postgresql, sql, terraform"
data_scientist,"statistics, sql, python, r, aws"
data_engineer,"sql, azure, aws"
data_engineer,"aws, postgresql, sql, bash, python, r, go, java, javascript, azure, gcp"
data_engineer,"azure, power_bi, sql, git, ci_cd, databricks"
data_engineer,"postgresql, github, aws, azure"
data_engineer,"excel, sql, javascript"
data_engineer,"azure, databricks, sql, spark, python"
data_engineer,"sql, python, spark, aws, lambda, glue"
data_engineer,"sql, bash, postgresql, mongodb"
data_engineer,"aws, glue, sql, python"
data_engineer,"hadoop, python, aws, spark, sql, sagemaker, glue, lambda, seaborn, excel, mongodb"
data_engineer,"spark, airflow, sql, docker, kubernetes, tensorflow, pytorch, java, python, scala"
data_engineer,"scala, python, spark, sql, databricks, snowflake, aws"
data_engineer,"python, sql, snowflake, power_bi, tableau"
data_engineer,"bash, python, sql"
data_engineer,"sql, mongodb, aws, gcp, bash, python, kubernetes, linux, docker"
data_engineer,"aws, azure, sql, python, spark, terraform"
data_engineer,"aws, git, kubernetes, python, bash"
data_analyst,"python, r, sql"
data_engineer,"aws, azure, gcp, python"
data_engineer,"python, java, javascript, sql, docker, kubernetes"
data_engineer,"sql, postgresql, mongodb"
data_engineer,"tableau, docker, kubernetes, hadoop, spark, python, sql, aws"
data_engineer,"python, spark, scala, sql, aws, s3, glue, kafka, airflow"
data_engineer,"sql, hadoop, spark, python, bash, airflow"
data_engineer,"snowflake, sql, azure"
data_engineer,"sql, databricks, power_bi"
data_engineer,"sql, aws, statistics"
data_engineer,"postgresql, sql, aws, azure, bash"
mlops_engineer,"azure_ml, databricks, kubernetes, docker, python, java, tensorflow, opencv, aws, gcp, gpt, sql"
data_engineer,"hadoop, linux, bash, mongodb, sql"
data_engineer,"ci_cd, aws, gcp, azure, linux, python, java, go, kafka, kubernetes, spark, databricks, snowflake, terraform"
data_engineer,"sql, ci_cd, kubernetes, linux, gitlab, postgresql"
data_engineer,"sql, seaborn, mongodb, dbt, airflow, snowflake"
data_engineer,"sql, python, kubernetes, docker, kafka, spark, ci_cd, r"
data_engineer,"statistics, python, java, sql"
data_engineer,"java, sql, terraform, ci_cd, git"
data_engineer,"aws, azure, python, statistics"
data_engineer,"aws, sql, hadoop, java, scala, spark, kafka, ci_cd, javascript"
data_engineer,"python, sql, spark, airflow, ci_cd"
data_engineer,"python, spark, scala, aws, azure, gcp, ci_cd, kafka"
data_engineer,"java, scala, python, bash"
data_engineer,"sql, azure_ml, mongodb, bash, python"
data_engineer,"aws, sql, postgresql, python"
data_engineer,"python, sql, kafka, airflow, kubernetes, docker, spark, snowflake, ci_cd"
data_engineer,"sql, python, javascript, github, power_bi, tableau"
data_engineer,"s3, airflow, dbt"
data_engineer,"postgresql, linux, python, bash, sql, git"
data_engineer,"aws, hadoop, java, kafka, linux, azure, mongodb, sql, python, scala, bash, snowflake, spark"
data_engineer,"kubernetes, javascript, docker, nodejs, angular, linux, sql, git"
data_engineer,"java, scala, python, snowflake, aws, hadoop, kafka, spark, sql, mongodb"
data_engineer,"python, scala, sql, aws, hadoop, spark, kafka, airflow, dbt"
data_engineer,"sql, azure, java, linux, aws"
ml_engineer,"azure, spark, hadoop, databricks, snowflake, docker, kubernetes, tensorflow, pytorch, huggingface"
data_engineer,"sql, python, javascript, aws"
data_engineer,"aws, sql, postgresql, dbt, docker"
data_engineer,"sql, azure, aws"
data_engineer,"python, spark, bash, sql, power_bi, tableau"
data_engineer,"linux, postgresql, sql, redis, python, bash, kubernetes, elasticsearch, gitlab"
data_engineer,"azure, sql, ci_cd, python, javascript, spark, java"
data_engineer,"mongodb, aws, lambda, python, bash"
data_engineer,"sql, databricks, excel, python, r"
data_engineer,"spark, airflow, aws, hadoop, kafka, sql, mongodb, python, scala, java"
data_engineer,"azure, aws, spark, kafka, python, scala"
data_engineer,"spark, python, databricks"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, hadoop, kafka, spark, sql, bash"
data_engineer,"kubernetes, react, javascript, kafka, elasticsearch, postgresql, power_bi, tableau, excel, aws, azure, gcp, python, java, scala, spark, hadoop, sql, mongodb, redis"
data_engineer,"postgresql, kubernetes, python, mongodb, elasticsearch"
mlops_engineer,"python, java, sql, postgresql, azure"
data_engineer,"aws, hadoop, java, kafka, azure, mongodb, sql, python, scala, snowflake, spark, linux"
data_engineer,"snowflake, spark, airflow, sql, python"
data_engineer,"sql, azure_ml, postgresql"
data_engineer,"sql, postgresql, mongodb, aws, azure"
data_engineer,"databricks, sql, python, spark, java, scala, linear_algebra, probability, calculus"
data_engineer,"aws, azure, sql"
data_engineer,"python, snowflake, airflow, kubernetes, docker, sql, ci_cd, r, kafka"
data_engineer,"sql, snowflake, azure"
data_engineer,"kafka, sql, python, nodejs, scala, postgresql, mongodb, redis, tableau, docker, kubernetes"
data_engineer,"sql, airflow, mongodb, seaborn, dbt, snowflake"
data_engineer,"sql, python, java, aws, spark"
data_engineer,"linux, snowflake, scala, python, java, kafka, spark, sql, hadoop, mongodb"
data_engineer,"python, snowflake, dbt, ci_cd"
data_engineer,"dbt, bigquery, elasticsearch"
data_engineer,"python, sql, ci_cd, dbt"
data_engineer,"sql, aws, airflow, snowflake, s3, ci_cd"
data_engineer,"sql, python, aws"
data_engineer,"sql, azure, power_bi, azure_ml, databricks, python, scala, github"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
data_engineer,"spark, flink, kafka, databricks"
data_engineer,"sql, java, python, tableau"
data_engineer,"sql, airflow, spark, docker, kubernetes, tensorflow, pytorch, java, python, scala"
data_engineer,"azure, databricks, excel, sql, statistics"
data_engineer,"sql, mongodb, s3, airflow, dbt, python"
data_engineer,"sql, python, spark, kafka, airflow, tableau"
data_engineer,"spark, python, databricks, hadoop, sql, java, scala, ci_cd, git, azure, kafka, snowflake"
data_engineer,"python, linux, sql"
data_engineer,"sql, aws, lambda, glue, docker, spark, ci_cd, kafka"
data_engineer,"sql, aws, gcp, airflow, mlflow, databricks, sagemaker, python, tableau"
data_engineer,"java, scala, python, snowflake, tableau, bash, hadoop, kafka, spark, sql"
data_engineer,"github, ci_cd, python, spark, java, snowflake"
data_engineer,"sql, mongodb, aws, azure"
data_engineer,"bash, linux, python"
data_engineer,"java, scala, python, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, snowflake"
data_engineer,"java, scala, python, spark, sql, bash"
data_engineer,"sql, python, r, git, snowflake"
data_engineer,"java, sql, aws, lambda, airflow, python, linux, docker, git"
mlops_engineer,"linux, hadoop, spark, python, java, aws, ci_cd, sql, terraform, docker"
data_engineer,"sql, linux, bash, python"
data_engineer,"python, java, hadoop, spark, kafka, gcp, bigquery"
data_engineer,"hadoop, spark, sql, postgresql, python, bash, airflow"
data_engineer,"sql, python, bash, git, postgresql, bigquery, snowflake"
data_engineer,"hadoop, sql, java, python, github, snowflake, power_bi, tableau, aws, azure, kafka"
data_engineer,"hadoop, linux, sql, postgresql"
data_engineer,"python, sql, airflow, terraform, ci_cd, databricks, gcp"
data_engineer,"python, java, scala, snowflake, sql"
data_engineer,"python, sql, databricks"
data_engineer,"sql, python, ci_cd, dataflow"
data_engineer,"kubernetes, terraform, python, r, java, sql, hadoop, airflow, linux, git"
data_engineer,"azure, python, sql"
data_engineer,"hadoop, sql, postgresql, java, python"
data_engineer,"aws, java, python, git, glue, lambda, s3"
data_engineer,"nodejs, sql, linux, glue, lambda"
data_engineer,"sql, postgresql, kubernetes, gitlab, linux, ci_cd"
data_engineer,"sql, java, python"
data_engineer,"postgresql, mongodb, sql"
data_engineer,"spark, r, python, java, scala, sql, databricks, hadoop, azure"
data_engineer,"java, scala, python, snowflake, bash, hadoop, kafka, spark, sql, mongodb"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
data_engineer,"databricks, python, spark, prefect, airflow, git, ci_cd, sql"
data_engineer,"java, python, hadoop, kafka, spark, sql, aws, azure, gcp, snowflake"
data_engineer,"aws, python, java, scala, sql, git, ci_cd, terraform"
data_engineer,"snowflake, python, sql, pandas, numpy, airflow"
data_engineer,"sql, azure, aws"
data_engineer,"sql, bigquery, power_bi, java, python"
data_engineer,"java, scala, python, aws, azure, gcp, hadoop, kafka, spark, sql, snowflake, linux"
mlops_engineer,"python, java, sql, postgresql, azure"
data_engineer,"java, scala, python, snowflake, hadoop, kafka, spark, sql, mongodb, linux, bash"
data_analyst,"sql, python, statistics, hadoop, spark"
data_engineer,"kafka, kubernetes, ci_cd, python, sql, hadoop, spark"
data_scientist,"kafka, elasticsearch, mongodb, postgresql, redis, kubernetes, linux, bash, python, go, sql, terraform"
data_analyst,"sql, power_bi, snowflake"
data_analyst,"sql, tableau, power_bi, aws, azure, gcp"
data_engineer,"sql, linux, aws, bash, python, terraform"
data_analyst,"power_bi, tableau, aws"
